Names,Cost,Points
Sam Bennett,12,457
Pascal Ackermann,10,885
Jasper Philipsen,8,880
Martin Laas,6,24
Jon Aberasturi,6,225
Jakub Mareczko,6,300
Magnus Cort,6,593
Tosh Van Der Sande,6,90
Dion Smith,6,395
Reinardt Janse Van Rensburg,6,339
Matteo Moschetti,6,110
